order_id_surrogate,order_id,customer_id,order_date,campaign_id,amount,payment_method_id
45617,45617,375,2016-11-05,5,34784,1
45618,45618,456,2018-09-03,8,24081,1
45619,45619,106,2016-06-01,,11460,1
45620,45620,312,2021-03-29,,8267,2
45621,45621,220,2021-09-14,,12535,3
45622,45622,494,2019-11-28,6,26047,4
45623,45623,289,2020-09-09,,14731,3
45624,45624,215,2016-03-12,,22364,3
45625,45625,57,2021-09-18,,2019,1
45626,45626,257,2022-08-06,,22906,2
45627,45627,139,2019-08-25,14,11626,2
45628,45628,125,2018-12-14,,6922,4
45629,45629,217,2016-04-14,,22383,4
45630,45630,85,2020-02-20,,11256,1
45631,45631,473,2022-04-27,,24675,1
45632,45632,455,2019-03-03,,11885,3
45633,45633,107,2018-11-11,,31840,1
45634,45634,118,2020-08-21,14,885,5
45635,45635,107,2022-02-24,,31100,3
45636,45636,168,2022-08-27,14,22272,3
45637,45637,28,2016-08-05,,13629,5
45638,45638,259,2020-03-19,,8062,4
45639,45639,292,2022-09-14,,14859,1
45640,45640,44,2022-12-29,7,16187,1
45641,45641,361,2018-07-17,,1958,1
45642,45642,311,2022-10-24,,22909,2
45643,45643,390,2017-02-20,,4820,1
45644,45644,386,2021-11-09,,12801,5
45645,45645,139,2017-12-08,11,19771,2
45646,45646,337,2018-03-25,,4867,4
45647,45647,140,2019-09-24,,19503,4
45648,45648,79,2016-01-05,1,23864,3
45649,45649,142,2022-11-22,,7707,2
45650,45650,185,2019-06-05,,30683,4
45651,45651,225,2019-05-21,9,11935,2
45652,45652,214,2019-02-05,2,16221,1
45653,45653,384,2019-12-22,,23909,4
45654,45654,382,2018-11-08,,20372,1
45655,45655,405,2022-11-05,5,6868,3
45656,45656,485,2016-08-21,,27137,3
45657,45657,288,2022-04-04,,14941,5
45658,45658,272,2018-01-05,1,27023,4
45659,45659,459,2019-01-23,,7726,2
45660,45660,202,2020-12-10,,20567,4
45661,45661,442,2020-03-22,,13004,5
45662,45662,261,2017-06-14,13,35316,3
45663,45663,23,2022-09-29,,12526,1
45664,45664,168,2019-04-15,3,763,5
45665,45665,365,2017-03-26,,8763,3
45666,45666,348,2019-02-16,,16731,2
45667,45667,477,2016-07-10,4,12714,5
45668,45668,433,2020-03-28,,14504,4
45669,45669,480,2017-10-25,,11560,4
45670,45670,276,2018-01-01,1,15170,5
45671,45671,236,2021-12-02,6,25004,2
45672,45672,203,2020-10-17,,14544,4
45673,45673,459,2022-09-17,,9113,3
45674,45674,72,2017-07-23,,14921,2
45675,45675,273,2022-08-20,,27666,2
45676,45676,445,2020-06-03,,30062,2
45677,45677,471,2018-10-22,,3412,3
45678,45678,123,2019-09-26,,11604,3
45679,45679,88,2018-06-12,13,37156,3
45680,45680,217,2018-08-10,,14724,5
45681,45681,153,2020-05-26,,3552,5
45682,45682,321,2017-12-10,11,31581,4
45683,45683,378,2019-05-21,9,10398,1
45684,45684,452,2022-12-23,,6071,5
45685,45685,30,2019-05-22,9,4292,5
45686,45686,445,2022-08-30,,9724,3
45687,45687,231,2017-03-18,,8841,2
45688,45688,92,2016-09-09,8,11575,4
45689,45689,31,2020-05-25,,13069,1
45690,45690,82,2017-10-25,,253,5
45691,45691,27,2020-04-26,,42458,3
45692,45692,458,2022-11-16,,9196,2
45693,45693,374,2020-12-30,,15309,1
45694,45694,199,2019-10-14,,20592,2
45695,45695,191,2022-08-06,,7538,1
45696,45696,421,2021-04-29,,9138,2
45697,45697,59,2016-05-11,12,15868,2
45698,45698,197,2017-11-16,,15267,1
45699,45699,294,2018-02-19,,24854,4
45700,45700,481,2017-04-30,,3021,2
45701,45701,228,2020-09-02,8,2713,4
45702,45702,490,2019-05-26,9,26964,2
45703,45703,243,2016-12-24,,31311,1
45704,45704,267,2019-07-23,,2982,3
45705,45705,358,2016-08-19,,325,5
45706,45706,271,2022-01-04,1,34406,3
45707,45707,187,2017-07-28,,27335,3
45708,45708,267,2021-07-20,,1676,3
45709,45709,199,2021-03-02,,3974,4
45710,45710,282,2017-07-31,,30904,4
45711,45711,145,2017-07-17,,16555,3
45712,45712,394,2021-04-28,,10422,2
45713,45713,158,2018-02-11,2,26027,3
45714,45714,130,2022-05-21,,26144,5
45715,45715,285,2018-06-16,13,17925,2
45716,45716,328,2021-04-10,,13216,5
45717,45717,79,2020-05-16,,14758,2
45718,45718,118,2016-07-21,,20624,5
45719,45719,260,2021-01-29,,26859,2
45720,45720,462,2018-05-21,9,37957,3
45721,45721,270,2018-03-06,,15275,5
45722,45722,471,2019-03-30,,34325,5
45723,45723,315,2018-03-14,,15754,1
45724,45724,168,2017-12-01,6,22692,5
45725,45725,270,2016-09-27,,1251,5
45726,45726,332,2018-04-15,,21050,1
45727,45727,174,2016-04-13,,778,1
45728,45728,458,2022-10-27,,23533,3
45729,45729,39,2020-02-09,2,23672,1
45730,45730,3,2018-03-13,,13406,5
45731,45731,434,2022-03-30,,14454,2
45732,45732,305,2018-03-15,,28495,1
45733,45733,426,2018-07-12,,20024,2
45734,45734,406,2019-09-03,8,25916,1
45735,45735,284,2021-06-21,15,23882,2
45736,45736,347,2018-07-01,,9631,1
45737,45737,276,2021-01-08,1,5681,4
45738,45738,101,2016-04-28,,19307,2
45739,45739,213,2016-09-15,,21885,5
45740,45740,39,2017-12-28,7,29592,2
45741,45741,141,2019-01-29,16,27633,5
45742,45742,209,2016-08-10,,25259,3
45743,45743,124,2021-06-21,15,9145,5
45744,45744,65,2018-12-16,,10121,1
45745,45745,438,2020-04-13,3,17781,1
45746,45746,268,2021-05-05,,34566,4
45747,45747,473,2018-04-08,,26223,5
45748,45748,16,2022-08-18,,2361,4
45749,45749,61,2020-10-22,,29126,5
45750,45750,75,2017-10-08,,11786,4
45751,45751,77,2020-12-06,11,2792,4
45752,45752,318,2016-06-09,,31718,3
45753,45753,287,2019-05-21,9,9023,2
45754,45754,263,2019-02-17,,5402,1
45755,45755,302,2017-12-06,11,8907,1
45756,45756,16,2022-01-29,,4768,3
45757,45757,472,2016-04-04,,17579,2
45758,45758,184,2021-01-15,,11897,4
45759,45759,499,2021-10-30,,2056,3
45760,45760,3,2020-12-20,,2522,3
45761,45761,163,2017-10-09,,12681,5
45762,45762,144,2022-03-28,,28268,1
45763,45763,82,2019-03-20,,21392,4
45764,45764,44,2018-08-19,,4502,5
45765,45765,66,2021-07-04,,1517,2
45766,45766,231,2022-06-18,13,9134,4
45767,45767,194,2022-08-03,,29983,4
45768,45768,316,2019-04-24,,23001,3
45769,45769,371,2018-01-21,,31009,2
45770,45770,159,2019-09-21,,18014,1
45771,45771,358,2017-11-28,6,31511,2
45772,45772,58,2020-07-23,,21387,3
45773,45773,475,2021-04-23,3,20607,4
45774,45774,407,2016-04-25,,32311,3
45775,45775,159,2019-04-07,,15491,5
45776,45776,136,2020-09-09,,14523,1
45777,45777,261,2017-07-23,,12740,3
45778,45778,464,2021-02-14,2,23310,3
45779,45779,457,2020-09-03,8,2730,3
45780,45780,154,2022-11-11,,3416,5
45781,45781,134,2021-08-06,,16954,2
45782,45782,147,2021-05-02,,6304,5
45783,45783,220,2021-09-26,,37501,4
45784,45784,42,2019-07-26,,16120,5
45785,45785,256,2020-11-05,,8467,5
45786,45786,436,2016-06-16,13,19236,5
45787,45787,306,2020-01-10,,6687,5
45788,45788,192,2016-05-29,9,28497,4
45789,45789,251,2016-10-01,,15754,4
45790,45790,448,2020-03-04,,13936,3
45791,45791,9,2016-12-29,7,1289,4
45792,45792,25,2021-09-06,8,2142,4
45793,45793,463,2018-03-20,,12498,4
45794,45794,31,2021-11-18,,11684,1
45795,45795,357,2022-10-01,,4928,1
45796,45796,397,2018-02-11,2,1475,5
45797,45797,136,2022-01-07,1,22054,4
45798,45798,316,2020-03-21,,16095,1
45799,45799,477,2016-05-08,,20769,3
45800,45800,339,2020-12-30,,31629,4
45801,45801,378,2021-04-07,,16033,3
45802,45802,345,2019-09-24,,12836,1
45803,45803,190,2016-04-27,,13316,3
45804,45804,451,2019-02-26,,26200,5
45805,45805,430,2017-01-08,1,995,5
45806,45806,170,2019-11-11,,507,4
45807,45807,393,2021-05-26,9,16214,4
45808,45808,310,2021-06-22,15,4336,2
45809,45809,343,2020-04-13,3,27353,1
45810,45810,92,2019-09-28,,19015,5
45811,45811,22,2016-07-18,,4275,5
45812,45812,163,2020-07-11,,12696,5
45813,45813,394,2017-08-31,,39252,4
45814,45814,316,2018-01-23,,13419,3
45815,45815,383,2017-09-01,,25858,2
45816,45816,16,2019-12-16,,25818,5
45817,45817,23,2018-06-21,15,26966,3
45818,45818,357,2021-04-10,,34795,2
45819,45819,23,2021-02-09,2,513,2
45820,45820,397,2022-07-18,,12122,5
45821,45821,460,2020-01-10,,5158,1
45822,45822,45,2017-12-09,11,20517,5
45823,45823,332,2019-12-28,7,10120,3
45824,45824,328,2017-09-02,,15787,3
45825,45825,372,2022-05-13,12,4838,3
45826,45826,412,2017-02-04,16,13008,1
45827,45827,348,2016-02-28,,20786,2
45828,45828,181,2021-07-30,,14961,5
45829,45829,390,2021-07-21,,19486,2
45830,45830,23,2022-07-03,,7002,2
45831,45831,268,2018-05-09,12,14972,4
45832,45832,423,2022-02-05,16,9959,3
45833,45833,316,2021-08-21,,8013,4
45834,45834,91,2016-06-14,13,12028,4
45835,45835,311,2019-03-04,,33899,2
45836,45836,404,2017-12-28,7,5817,4
45837,45837,245,2021-10-22,,12456,3
45838,45838,65,2018-12-20,,34043,2
45839,45839,20,2018-02-25,,26368,1
45840,45840,342,2018-05-10,12,9629,2
45841,45841,80,2018-11-19,,8550,1
45842,45842,484,2022-03-20,,1667,2
45843,45843,360,2018-12-13,,29659,1
45844,45844,437,2020-09-23,,37735,4
45845,45845,359,2020-01-15,,2057,4
45846,45846,307,2021-02-10,2,13624,3
45847,45847,238,2022-10-03,,7287,3
45848,45848,255,2019-05-24,9,4176,3
45849,45849,298,2020-08-10,,32614,3
45850,45850,330,2020-09-05,8,10965,1
45851,45851,423,2022-08-24,14,3754,1
45852,45852,273,2020-04-05,,23860,5
45853,45853,3,2017-08-08,,9089,1
45854,45854,183,2018-03-23,,17159,4
45855,45855,271,2017-06-01,,28069,2
45856,45856,392,2019-04-19,3,23194,1
45857,45857,490,2018-04-25,,31131,5
45858,45858,292,2021-05-30,9,1215,2
45859,45859,239,2021-07-13,,13704,1
45860,45860,219,2016-09-30,,28679,3
45861,45861,92,2020-01-05,1,29146,5
45862,45862,388,2021-12-07,11,31191,2
45863,45863,81,2022-07-02,,3216,1
45864,45864,12,2017-06-22,15,9336,5
45865,45865,356,2017-05-07,,19252,4
45866,45866,110,2022-06-21,15,8239,4
45867,45867,283,2016-01-23,,30206,3
45868,45868,295,2016-07-02,,9543,4
45869,45869,452,2019-07-28,,498,4
45870,45870,31,2021-08-10,,17760,2
45871,45871,427,2020-10-23,,27800,4
45872,45872,385,2018-08-09,,15069,1
45873,45873,439,2019-09-03,8,21030,1
45874,45874,333,2019-05-15,,24131,5
45875,45875,87,2021-02-04,16,7697,4
45876,45876,436,2019-05-27,,8300,3
45877,45877,330,2022-06-24,15,18234,4
45878,45878,178,2022-02-18,,7557,4
45879,45879,335,2021-07-11,4,11966,4
45880,45880,251,2019-09-29,,29912,5
45881,45881,39,2022-02-11,2,14946,4
45882,45882,247,2019-10-29,5,14221,3
45883,45883,32,2021-01-18,,24340,2
45884,45884,38,2017-04-27,,8508,3
45885,45885,485,2016-03-06,,6910,2
45886,45886,69,2021-11-07,5,19758,4
45887,45887,330,2018-12-09,11,30434,4
45888,45888,471,2016-09-24,,21862,2
45889,45889,71,2019-09-20,,29013,3
45890,45890,382,2019-05-25,9,13876,1
45891,45891,41,2022-12-19,,24023,4
45892,45892,190,2022-06-24,15,5362,5
45893,45893,105,2017-01-31,16,19664,1
45894,45894,357,2022-12-14,,19982,1
45895,45895,248,2022-09-16,,29567,2
45896,45896,197,2017-06-06,,24189,5
45897,45897,368,2016-09-19,,32217,5
45898,45898,322,2019-12-27,7,8123,1
45899,45899,19,2022-10-08,,19316,4
45900,45900,410,2022-02-18,,38592,5
45901,45901,295,2022-03-04,,14610,3
45902,45902,179,2016-10-16,,21635,1
45903,45903,67,2017-07-03,4,4477,2
45904,45904,473,2016-01-28,,24703,2
45905,45905,499,2018-12-07,11,24652,1
45906,45906,124,2022-02-05,16,15484,4
45907,45907,403,2019-08-25,14,34600,2
45908,45908,283,2017-02-11,2,15419,3
45909,45909,93,2021-09-19,,19930,1
45910,45910,134,2019-03-01,,9083,4
45911,45911,485,2016-08-06,,3792,4
45912,45912,493,2021-04-10,,5035,2
45913,45913,313,2018-03-02,,7863,5
45914,45914,223,2020-03-24,,10964,1
45915,45915,439,2022-10-01,,8641,3
45916,45916,337,2021-07-04,,6969,4
45917,45917,245,2022-08-15,,4615,1
45918,45918,483,2021-08-13,,21604,1
45919,45919,446,2016-02-24,,4771,3
45920,45920,363,2016-09-28,,35777,4
45921,45921,267,2021-09-30,,24202,5
45922,45922,384,2016-03-10,,5117,5
45923,45923,378,2016-03-09,,18265,1
45924,45924,333,2021-01-15,,16285,3
45925,45925,449,2021-09-05,,9631,5
45926,45926,226,2021-12-11,11,26805,4
45927,45927,103,2018-11-29,6,16737,1
45928,45928,212,2019-09-22,,24055,5
45929,45929,157,2019-10-28,5,13083,3
45930,45930,77,2022-09-09,8,16009,4
45931,45931,247,2021-10-29,,30686,2
45932,45932,282,2020-12-06,11,18402,1
45933,45933,153,2020-10-07,,5536,5
45934,45934,106,2016-03-16,,26925,3
45935,45935,142,2019-06-20,15,15241,5
45936,45936,425,2018-02-27,,13839,2
45937,45937,333,2017-05-16,,5433,3
45938,45938,219,2019-11-20,,7668,4
45939,45939,248,2021-04-04,,18170,2
45940,45940,410,2022-07-26,,4436,4
45941,45941,365,2021-08-08,,24908,5
45942,45942,372,2021-10-21,,25192,5
45943,45943,162,2017-04-01,,22341,3
45944,45944,216,2019-06-30,,25556,5
45945,45945,472,2020-04-19,3,9152,1
45946,45946,14,2020-10-13,,4483,4
45947,45947,161,2016-05-16,,7546,3
45948,45948,291,2021-05-13,12,7191,1
45949,45949,167,2022-02-04,16,1903,1
45950,45950,435,2018-11-14,,44650,3
45951,45951,114,2020-10-07,,15494,5
45952,45952,222,2020-09-22,,15630,2
45953,45953,405,2020-06-02,,26228,4
45954,45954,125,2016-07-21,,3921,5
45955,45955,200,2016-08-30,,17440,1
45956,45956,335,2019-11-05,,5700,5
45957,45957,301,2016-07-05,4,31566,5
45958,45958,140,2017-12-19,,23534,3
45959,45959,54,2020-02-29,,547,5
45960,45960,147,2018-06-09,,11386,1
45961,45961,242,2020-02-18,,13717,2
45962,45962,26,2016-02-01,16,20200,5
45963,45963,93,2017-12-28,7,8749,4
45964,45964,468,2019-07-29,,15059,1
45965,45965,480,2017-01-26,,23074,4
45966,45966,209,2019-09-03,8,21985,3
45967,45967,282,2022-10-02,,11627,1
45968,45968,23,2016-08-07,,9333,2
45969,45969,178,2016-12-07,11,25166,2
45970,45970,395,2021-12-29,7,27679,3
45971,45971,246,2017-01-12,,22510,4
45972,45972,101,2018-09-08,8,11145,5
45973,45973,212,2019-07-19,,12890,4
45974,45974,160,2021-10-19,,3365,5
45975,45975,402,2017-01-27,,29074,2
45976,45976,280,2022-06-13,13,15704,2
45977,45977,35,2016-10-15,,19422,5
45978,45978,247,2021-07-30,,3828,3
45979,45979,375,2020-05-24,9,3046,2
45980,45980,487,2017-12-14,,30763,1
45981,45981,30,2020-09-29,,5290,4
45982,45982,349,2020-08-28,,19566,2
45983,45983,14,2020-10-25,,3722,5
45984,45984,267,2021-10-18,,8010,3
45985,45985,413,2021-10-10,,8880,4
45986,45986,310,2022-09-19,,15679,5
45987,45987,393,2019-10-18,,12196,2
45988,45988,411,2022-10-21,,31877,4
45989,45989,230,2022-10-01,,4720,5
45990,45990,22,2016-10-25,,29035,4
45991,45991,309,2019-08-17,,4969,4
45992,45992,455,2021-07-19,,4585,3
45993,45993,217,2018-01-15,,5137,1
45994,45994,172,2022-01-25,,3311,5
45995,45995,436,2020-03-10,,20708,3
45996,45996,270,2021-11-12,,24028,2
45997,45997,492,2016-10-04,,855,1
45998,45998,302,2019-02-06,2,12185,2
45999,45999,251,2018-04-15,,32499,4
46000,46000,55,2016-04-29,,9252,4
46001,46001,295,2022-12-20,,10339,5
46002,46002,214,2018-03-29,,2725,1
46003,46003,345,2017-06-14,13,7703,1
46004,46004,36,2020-06-19,15,8706,2
46005,46005,492,2021-01-19,,670,4
46006,46006,462,2022-05-06,,7199,5
46007,46007,426,2017-02-19,,27282,2
46008,46008,118,2016-10-07,,17297,3
46009,46009,249,2016-08-27,14,21305,5
46010,46010,384,2021-11-02,5,21694,2
46011,46011,87,2022-04-10,,20991,2
46012,46012,406,2022-09-07,8,11009,3
46013,46013,396,2019-08-11,,16456,3
46014,46014,210,2021-05-20,,14361,1
46015,46015,472,2018-09-07,8,5022,3
46016,46016,344,2020-01-25,,12419,3
46017,46017,325,2021-03-11,,17486,5
46018,46018,190,2019-03-08,,10958,5
46019,46019,288,2020-06-07,,24592,5
46020,46020,478,2020-08-05,,16145,5
46021,46021,413,2017-08-30,,16773,2
46022,46022,68,2019-08-30,,40449,4
46023,46023,15,2022-02-27,,14105,5
46024,46024,495,2022-06-22,15,37254,5
46025,46025,259,2017-02-06,2,890,3
46026,46026,145,2017-10-15,,21900,2
46027,46027,481,2016-10-08,,4976,4
46028,46028,55,2019-02-15,,20495,2
46029,46029,228,2017-09-08,8,5119,2
46030,46030,48,2019-09-27,,22891,3
46031,46031,32,2016-01-09,1,8851,1
46032,46032,342,2016-08-03,,10871,1
46033,46033,12,2016-12-12,,9426,5
46034,46034,166,2017-09-16,,6407,5
46035,46035,108,2021-04-27,,26958,5
46036,46036,188,2020-08-03,,33685,2
46037,46037,345,2018-07-14,,551,5
46038,46038,337,2017-04-28,,6154,3
46039,46039,500,2020-04-25,,17784,4
46040,46040,275,2017-08-20,,8288,1
46041,46041,18,2017-07-17,,3179,2
46042,46042,164,2016-04-20,3,20301,2
46043,46043,445,2017-10-08,,33222,1
46044,46044,358,2018-07-10,,10267,3
46045,46045,76,2021-06-27,15,18811,2
46046,46046,140,2019-09-03,8,2785,4
46047,46047,385,2022-11-06,5,9363,1
46048,46048,260,2018-10-03,,10581,5
46049,46049,492,2020-09-11,,5277,5
46050,46050,269,2019-03-11,,9662,4
46051,46051,80,2018-11-16,,35083,4
46052,46052,341,2020-01-22,,28345,3
46053,46053,21,2019-08-31,,2156,3
46054,46054,395,2020-09-27,,16860,5
46055,46055,123,2018-11-13,,20787,1
46056,46056,131,2016-10-27,,15967,4
46057,46057,306,2021-05-05,,23404,3
46058,46058,418,2021-06-13,,4203,4
46059,46059,417,2022-03-10,,9297,5
46060,46060,220,2017-06-24,15,19403,5
46061,46061,168,2019-06-18,15,13589,2
46062,46062,236,2016-04-28,,32678,2
46063,46063,417,2020-08-01,,11494,5
46064,46064,27,2021-06-20,13,14178,2
46065,46065,350,2016-04-26,,17709,5
46066,46066,371,2021-07-29,,11206,5
46067,46067,360,2018-11-14,,13322,3
46068,46068,365,2021-06-24,15,23773,5
46069,46069,312,2017-11-19,,19969,4
46070,46070,136,2018-04-07,,29932,2
46071,46071,362,2019-11-09,,10762,4
46072,46072,346,2019-08-17,,3705,4
46073,46073,389,2021-03-12,,24678,1
46074,46074,48,2021-03-18,,6220,3
46075,46075,297,2019-09-29,,1862,1
46076,46076,347,2022-12-19,,13039,5
46077,46077,35,2022-08-26,14,34788,4
46078,46078,27,2016-04-09,,25728,4
46079,46079,73,2020-08-30,,12886,2
46080,46080,222,2022-06-18,13,26512,3
46081,46081,487,2019-12-20,,24900,2
46082,46082,276,2020-12-05,11,5728,5
46083,46083,120,2017-04-20,3,6525,3
46084,46084,191,2019-12-11,,8574,1
46085,46085,236,2022-01-03,1,3981,2
46086,46086,434,2021-06-08,,8661,5
46087,46087,396,2022-04-05,,9227,2
46088,46088,219,2016-08-17,,13296,1
46089,46089,325,2019-04-03,,33708,3
46090,46090,457,2018-02-23,,8481,2
46091,46091,92,2016-08-12,,28561,4
46092,46092,66,2022-03-21,,15433,4
46093,46093,368,2021-09-13,,20032,2
46094,46094,101,2019-11-21,,13233,1
46095,46095,176,2020-10-17,,14748,1
46096,46096,319,2017-01-29,,16912,1
46097,46097,38,2019-10-19,,11489,4
46098,46098,202,2021-03-22,,17477,4
46099,46099,32,2022-08-15,,9136,5
46100,46100,158,2020-06-14,13,39924,4
46101,46101,27,2018-11-05,,27945,4
46102,46102,59,2022-11-07,,43638,2
46103,46103,360,2022-12-29,7,13066,2
46104,46104,403,2020-02-18,,37560,1
46105,46105,269,2016-06-09,,4146,4
46106,46106,76,2020-06-16,15,39855,5
46107,46107,458,2022-12-19,,15793,3
46108,46108,183,2021-01-16,,16889,5
46109,46109,115,2019-09-05,8,40207,5
46110,46110,435,2018-10-17,,20231,3
46111,46111,355,2022-05-19,,22758,4
46112,46112,452,2020-01-28,16,14243,3
46113,46113,439,2016-07-31,,22988,1
46114,46114,130,2016-10-23,,3936,5
46115,46115,408,2019-01-20,,20197,4
46116,46116,382,2019-11-08,,18928,1
46117,46117,7,2021-01-26,,7826,3
46118,46118,228,2022-04-22,3,17153,1
46119,46119,137,2019-09-29,,28259,5
46120,46120,420,2020-11-06,,13280,2
46121,46121,9,2017-12-29,7,10702,2
46122,46122,403,2022-07-03,,4457,3
46123,46123,126,2020-05-14,,6668,3
46124,46124,353,2019-10-14,,18292,4
46125,46125,379,2017-12-08,11,39214,4
46126,46126,351,2022-12-19,,8178,1
46127,46127,365,2020-09-10,,5924,4
46128,46128,134,2016-09-04,,31171,3
46129,46129,495,2019-10-28,5,13399,2
46130,46130,112,2017-08-15,,25394,5
46131,46131,354,2019-11-29,6,28015,2
46132,46132,134,2019-12-09,,44668,5
46133,46133,394,2017-03-07,,29825,3
46134,46134,445,2017-05-20,,6202,1
46135,46135,291,2021-05-10,12,6465,4
46136,46136,294,2021-03-06,,10352,5
46137,46137,283,2018-04-12,,2359,5
46138,46138,402,2021-07-23,,18640,4
46139,46139,86,2016-05-28,9,16392,2
46140,46140,232,2016-05-05,,9284,3
46141,46141,244,2019-02-13,,12496,3
46142,46142,433,2020-08-22,14,16591,1
46143,46143,203,2018-09-27,,2877,4
46144,46144,52,2021-12-24,,11331,4
46145,46145,259,2021-01-18,,23652,1
46146,46146,71,2016-06-17,13,1337,2
46147,46147,405,2021-03-27,,11550,5
46148,46148,323,2017-02-03,16,18510,1
46149,46149,117,2017-03-03,,4852,3
46150,46150,249,2017-06-23,15,12925,1
46151,46151,416,2020-06-16,15,18241,5
46152,46152,128,2021-06-24,15,15910,3
46153,46153,208,2017-01-26,,12893,1
46154,46154,259,2021-03-12,,28832,1
46155,46155,74,2020-12-10,,220,2
46156,46156,19,2020-12-25,7,2816,1
46157,46157,84,2019-04-03,,11256,1
46158,46158,468,2018-12-15,,3198,4
46159,46159,145,2022-06-26,15,12183,2
46160,46160,469,2018-09-27,,32741,3
46161,46161,193,2016-12-07,11,2755,2
46162,46162,121,2019-07-10,,2609,2
46163,46163,67,2017-07-09,4,8869,4
46164,46164,147,2019-07-01,4,18239,5
46165,46165,17,2021-06-13,,1832,1
46166,46166,348,2021-03-01,,27851,1
46167,46167,239,2016-11-07,,14087,4
46168,46168,121,2022-05-09,12,15288,3
46169,46169,60,2017-04-17,3,5281,4
46170,46170,173,2017-08-13,,4094,3
46171,46171,110,2022-08-01,,5589,5
46172,46172,285,2018-08-03,,1561,3
46173,46173,365,2019-01-13,,26296,1
46174,46174,432,2022-07-17,,24080,4
46175,46175,23,2021-04-19,3,14781,4
46176,46176,189,2018-06-28,,20424,3
46177,46177,131,2018-06-13,13,8510,4
46178,46178,104,2018-09-14,,13183,3
46179,46179,415,2022-10-24,,19352,3
46180,46180,355,2022-04-11,,2253,5
46181,46181,229,2018-04-30,,6314,5
46182,46182,267,2017-05-21,,8793,5
46183,46183,492,2021-04-26,,19504,4
46184,46184,201,2016-05-07,,14762,5
46185,46185,400,2022-08-25,14,19388,5
46186,46186,40,2022-06-11,,10909,2
46187,46187,254,2021-05-12,12,9004,3
46188,46188,286,2022-06-18,13,34762,4
46189,46189,261,2022-01-01,7,42881,4
46190,46190,61,2018-02-24,,25102,1
46191,46191,135,2019-10-03,,12941,4
46192,46192,67,2019-10-25,,14169,1
46193,46193,448,2016-12-02,6,11100,4
46194,46194,15,2018-04-14,,18370,4
46195,46195,127,2018-02-10,2,13739,1
46196,46196,437,2019-08-25,14,30441,1
46197,46197,288,2020-12-04,11,5795,5
46198,46198,19,2022-09-27,,19327,4
46199,46199,359,2016-05-07,,10316,1
46200,46200,165,2019-06-12,13,27760,5
46201,46201,313,2016-08-25,14,4222,4
46202,46202,93,2018-03-27,,21098,5
46203,46203,396,2017-11-28,6,2302,4
46204,46204,86,2022-05-24,9,18793,5
46205,46205,20,2019-06-10,13,33748,2
46206,46206,342,2022-09-23,,7004,2
46207,46207,321,2019-09-02,8,18211,3
46208,46208,43,2018-04-10,,10517,2
46209,46209,447,2021-04-15,,14956,4
46210,46210,54,2018-05-18,,31354,2
46211,46211,268,2016-01-31,,1655,4
46212,46212,428,2019-10-24,,17734,2
46213,46213,170,2020-11-06,,16269,4
46214,46214,133,2017-05-26,9,23443,2
46215,46215,158,2017-06-13,13,17265,5
46216,46216,46,2020-04-25,,3519,3
46217,46217,499,2017-10-10,,23862,1
46218,46218,370,2020-08-20,14,28152,5
46219,46219,472,2017-06-17,13,37098,4
46220,46220,283,2019-02-20,,11087,4
46221,46221,431,2016-08-12,,5928,3
46222,46222,306,2020-05-20,9,11951,5
46223,46223,494,2021-07-04,,4573,2
46224,46224,149,2018-09-16,,4486,1
46225,46225,94,2016-12-03,6,10544,5
46226,46226,388,2021-12-27,7,10122,5
46227,46227,121,2022-01-10,,19548,3
46228,46228,124,2019-08-13,,5349,4
46229,46229,310,2016-11-07,,9544,4
46230,46230,295,2020-10-17,,14490,3
46231,46231,185,2017-06-14,13,5732,5
46232,46232,437,2018-01-16,,6291,3
46233,46233,325,2021-04-06,,13900,2
46234,46234,82,2021-11-30,6,5016,3
46235,46235,7,2018-02-05,2,30739,3
46236,46236,286,2022-09-18,,25080,5
46237,46237,425,2020-09-23,,12500,2
46238,46238,74,2018-08-19,,17276,5
46239,46239,334,2016-01-03,,24801,1
46240,46240,356,2021-02-07,16,10273,1
46241,46241,354,2020-09-24,,9352,4
46242,46242,234,2017-10-19,,17286,5
46243,46243,500,2020-02-26,,20549,4
46244,46244,226,2022-11-27,,37838,5
46245,46245,395,2018-01-22,,16994,3
46246,46246,188,2018-08-27,,18781,1
46247,46247,258,2019-10-15,,6243,4
46248,46248,164,2022-06-09,,9185,4
46249,46249,359,2017-01-09,,2510,3
46250,46250,466,2022-08-28,14,29604,3
46251,46251,324,2022-08-03,,325,5
46252,46252,397,2018-08-12,,1418,3
46253,46253,396,2022-05-20,,10373,3
46254,46254,195,2020-05-09,12,27418,4
46255,46255,191,2017-10-06,,9656,1
46256,46256,38,2020-12-14,,19110,3
46257,46257,387,2020-08-23,14,20328,1
46258,46258,52,2019-04-14,,16178,3
46259,46259,251,2017-07-04,4,13752,2
46260,46260,428,2017-10-31,5,1047,5
46261,46261,445,2017-11-19,,21880,2
46262,46262,167,2018-09-23,,16697,3
46263,46263,188,2017-04-04,,21156,2
46264,46264,176,2017-10-01,,14733,3
46265,46265,473,2022-01-27,,19798,3
46266,46266,191,2019-11-12,,20716,1
46267,46267,134,2018-03-23,,23759,2
46268,46268,109,2016-03-29,,8050,2
46269,46269,152,2019-01-31,16,13255,3
46270,46270,302,2018-07-18,,9992,5
46271,46271,396,2018-11-21,,2233,5
46272,46272,222,2017-12-24,,14245,1
