customerproductrating_id,customer_id,product_id,ratings,review,sentiment
9674,45,401,1.5,Overpriced for the low quality.,bad
9675,167,358,4.5,Very satisfied with the product. Will buy again.,good
9676,338,259,4.0,Impressed with the features and performance.,good
9677,47,352,1.0,"Avoid this product, it''s a complete letdown.",bad
9678,26,207,4.0,"Fantastic purchase, exceeded my expectations.",good
9679,277,464,1.0,"Waste of money, poor quality.",bad
9680,183,391,4.0,"Delivered on time, and the product is perfect.",good
9681,403,281,4.5,Excellent product! Highly recommended.,good
9682,494,171,4.5,"Top-notch quality, worth every penny.",good
9683,78,224,3.5,"Fantastic purchase, exceeded my expectations.",good
9684,427,474,3.0,"False advertising, don''t trust the product description.",bad
9685,286,44,1.5,"Product arrived damaged, no response from customer service.",bad
9686,168,46,4.5,Excellent product! Highly recommended.,good
9687,47,187,3.0,"False advertising, don''t trust the product description.",bad
9688,103,411,3.5,Very satisfied with the product. Will buy again.,good
9689,414,100,4.5,"Outstanding product, I''m a happy customer.",good
9690,331,236,4.5,"Top-notch quality, worth every penny.",good
9691,31,436,4.0,Excellent product! Highly recommended.,good
9692,436,402,1.5,Product didn't meet my expectations at all.,bad
9693,135,409,2.5,"Cheaply made, fell apart after a short time.",bad
9694,466,106,3.5,"Top-notch quality, worth every penny.",good
9695,487,461,4.0,Great quality and value for money.,good
9696,466,257,3.0,Product didn't meet my expectations at all.,bad
9697,430,389,4.5,Couldn't be happier with my purchase.,good
9698,431,395,3.5,"Quality product, exactly as described.",good
9699,338,97,3.5,"Quality product, exactly as described.",good
9700,422,426,4.0,Couldn't be happier with my purchase.,good
9701,106,82,3.5,"Top-notch quality, worth every penny.",good
9702,274,141,3.0,"Terrible product, do not buy!",bad
9703,33,496,4.0,Great quality and value for money.,good
9704,471,51,3.0,"Cheaply made, fell apart after a short time.",bad
9705,225,55,4.0,"Outstanding product, I''m a happy customer.",good
9706,308,209,3.0,"False advertising, don''t trust the product description.",bad
9707,296,36,3.0,Overpriced for the low quality.,bad
9708,5,313,4.0,"Outstanding product, I''m a happy customer.",good
9709,337,151,2.0,"Terrible product, do not buy!",bad
9710,91,221,2.0,Overpriced for the low quality.,bad
9711,429,80,4.5,Impressed with the features and performance.,good
9712,166,259,4.0,Great quality and value for money.,good
9713,137,40,2.5,"Terrible product, do not buy!",bad
9714,285,333,4.0,"Outstanding product, I''m a happy customer.",good
9715,402,322,2.0,"Avoid this product, it''s a complete letdown.",bad
9716,382,332,2.5,"Cheaply made, fell apart after a short time.",bad
9717,382,298,2.0,"Not as advertised, very disappointed.",bad
9718,387,160,3.0,"Cheaply made, fell apart after a short time.",bad
9719,389,466,4.5,Impressed with the features and performance.,good
9720,452,91,4.5,"Top-notch quality, worth every penny.",good
9721,354,307,3.0,"Product arrived damaged, no response from customer service.",bad
9722,367,179,4.0,"Quality product, exactly as described.",good
9723,381,188,4.0,Great quality and value for money.,good
9724,128,128,3.5,"Top-notch quality, worth every penny.",good
9725,244,330,3.0,"Avoid this product, it''s a complete letdown.",bad
9726,262,435,3.5,"Fantastic purchase, exceeded my expectations.",good
9727,323,192,4.5,Very satisfied with the product. Will buy again.,good
9728,99,456,4.5,"Outstanding product, I''m a happy customer.",good
9729,326,435,1.5,"Not as advertised, very disappointed.",bad
9730,311,475,4.0,Excellent product! Highly recommended.,good
9731,424,356,4.5,Couldn't be happier with my purchase.,good
9732,462,127,4.0,Very satisfied with the product. Will buy again.,good
9733,155,20,4.5,Very satisfied with the product. Will buy again.,good
9734,339,409,4.5,Great quality and value for money.,good
9735,230,392,3.5,Impressed with the features and performance.,good
9736,160,418,4.0,Couldn't be happier with my purchase.,good
9737,22,378,4.0,Excellent product! Highly recommended.,good
9738,337,472,4.0,"Quality product, exactly as described.",good
9739,49,118,4.5,Great quality and value for money.,good
9740,313,332,1.0,Overpriced for the low quality.,bad
9741,4,64,4.0,"Delivered on time, and the product is perfect.",good
9742,490,379,4.0,"Quality product, exactly as described.",good
9743,495,458,2.5,Overpriced for the low quality.,bad
9744,412,197,4.5,Impressed with the features and performance.,good
9745,462,47,1.5,"Waste of money, poor quality.",bad
9746,270,347,2.5,"Product arrived damaged, no response from customer service.",bad
9747,485,281,1.5,"Not as advertised, very disappointed.",bad
9748,486,180,4.0,"Fantastic purchase, exceeded my expectations.",good
9749,301,12,4.0,Very satisfied with the product. Will buy again.,good
9750,124,72,4.0,Couldn't be happier with my purchase.,good
9751,490,451,3.5,"Quality product, exactly as described.",good
9752,472,130,1.0,"Not as advertised, very disappointed.",bad
9753,370,316,4.5,Couldn't be happier with my purchase.,good
9754,235,185,4.0,Couldn't be happier with my purchase.,good
9755,454,226,1.5,"Not as advertised, very disappointed.",bad
9756,7,83,3.0,"Very dissatisfied, regretting my purchase.",bad
9757,198,457,4.0,"Top-notch quality, worth every penny.",good
9758,366,91,3.0,"Product arrived damaged, no response from customer service.",bad
9759,107,97,2.5,"Not as advertised, very disappointed.",bad
9760,387,216,3.5,"Outstanding product, I''m a happy customer.",good
9761,43,443,1.5,"Very dissatisfied, regretting my purchase.",bad
9762,412,334,1.0,"Avoid this product, it''s a complete letdown.",bad
9763,443,50,3.5,"Quality product, exactly as described.",good
9764,305,130,4.5,"Quality product, exactly as described.",good
9765,366,153,4.0,"Outstanding product, I''m a happy customer.",good
9766,307,252,1.0,"Very dissatisfied, regretting my purchase.",bad
9767,402,220,3.5,Very satisfied with the product. Will buy again.,good
9768,383,463,1.5,"Waste of money, poor quality.",bad
9769,408,98,1.0,Product didn't meet my expectations at all.,bad
9770,204,477,4.5,Couldn't be happier with my purchase.,good
9771,1,79,3.0,"Avoid this product, it''s a complete letdown.",bad
9772,466,38,3.5,Very satisfied with the product. Will buy again.,good
9773,157,200,4.5,Impressed with the features and performance.,good
9774,184,1,4.0,Great quality and value for money.,good
9775,437,247,3.5,"Quality product, exactly as described.",good
9776,455,21,4.0,Great quality and value for money.,good
9777,224,331,4.5,Great quality and value for money.,good
9778,281,455,4.5,"Fantastic purchase, exceeded my expectations.",good
9779,208,469,3.5,Impressed with the features and performance.,good
9780,38,427,2.0,"False advertising, don''t trust the product description.",bad
9781,306,78,1.0,"Terrible product, do not buy!",bad
9782,357,3,1.5,"Cheaply made, fell apart after a short time.",bad
9783,440,448,2.0,"Cheaply made, fell apart after a short time.",bad
9784,369,175,3.0,"Terrible product, do not buy!",bad
9785,324,340,3.0,"Very dissatisfied, regretting my purchase.",bad
9786,313,444,3.0,"Not as advertised, very disappointed.",bad
9787,150,436,1.5,"Avoid this product, it''s a complete letdown.",bad
9788,479,234,2.5,"Waste of money, poor quality.",bad
9789,128,426,4.5,"Fantastic purchase, exceeded my expectations.",good
9790,63,340,4.5,"Fantastic purchase, exceeded my expectations.",good
9791,283,30,4.5,Very satisfied with the product. Will buy again.,good
9792,395,245,3.0,"Avoid this product, it''s a complete letdown.",bad
9793,370,279,3.0,"Cheaply made, fell apart after a short time.",bad
9794,92,201,4.0,Very satisfied with the product. Will buy again.,good
9795,259,24,1.0,"Avoid this product, it''s a complete letdown.",bad
9796,42,366,3.0,"Avoid this product, it''s a complete letdown.",bad
9797,484,436,4.5,"Outstanding product, I''m a happy customer.",good
9798,204,450,4.5,Couldn't be happier with my purchase.,good
9799,81,412,4.5,"Delivered on time, and the product is perfect.",good
9800,418,35,4.0,Very satisfied with the product. Will buy again.,good
9801,59,305,4.5,Impressed with the features and performance.,good
9802,214,493,1.5,"Very dissatisfied, regretting my purchase.",bad
9803,77,368,4.5,Great quality and value for money.,good
9804,95,71,4.0,Very satisfied with the product. Will buy again.,good
9805,172,241,1.0,Product didn't meet my expectations at all.,bad
9806,380,97,4.5,"Top-notch quality, worth every penny.",good
9807,117,188,2.5,"False advertising, don''t trust the product description.",bad
9808,256,90,1.5,"Not as advertised, very disappointed.",bad
9809,313,108,3.0,"False advertising, don''t trust the product description.",bad
9810,362,322,1.0,"Cheaply made, fell apart after a short time.",bad
9811,368,316,3.0,"Very dissatisfied, regretting my purchase.",bad
9812,366,380,3.5,Very satisfied with the product. Will buy again.,good
9813,342,1,1.0,Overpriced for the low quality.,bad
9814,69,360,2.5,"Cheaply made, fell apart after a short time.",bad
9815,474,282,2.5,Product didn't meet my expectations at all.,bad
9816,401,361,1.0,"Not as advertised, very disappointed.",bad
9817,300,70,1.0,"Avoid this product, it''s a complete letdown.",bad
9818,101,156,3.5,Excellent product! Highly recommended.,good
9819,52,34,4.0,Very satisfied with the product. Will buy again.,good
9820,232,264,4.0,Couldn't be happier with my purchase.,good
9821,336,218,2.5,Overpriced for the low quality.,bad
9822,429,113,1.5,"Not as advertised, very disappointed.",bad
9823,23,132,4.5,Couldn't be happier with my purchase.,good
9824,125,329,1.0,"Waste of money, poor quality.",bad
9825,43,154,4.0,"Fantastic purchase, exceeded my expectations.",good
9826,234,348,4.5,Very satisfied with the product. Will buy again.,good
9827,386,23,1.0,"Cheaply made, fell apart after a short time.",bad
9828,107,30,4.5,"Outstanding product, I''m a happy customer.",good
9829,446,270,3.0,Product didn't meet my expectations at all.,bad
9830,307,21,1.0,Overpriced for the low quality.,bad
9831,94,150,3.5,"Delivered on time, and the product is perfect.",good
9832,134,287,1.5,"Product arrived damaged, no response from customer service.",bad
9833,347,218,1.5,"Cheaply made, fell apart after a short time.",bad
9834,385,436,3.5,Couldn't be happier with my purchase.,good
9835,336,65,1.0,"Very dissatisfied, regretting my purchase.",bad
9836,235,102,3.5,Couldn't be happier with my purchase.,good
9837,272,329,2.5,"Very dissatisfied, regretting my purchase.",bad
9838,414,416,4.5,"Quality product, exactly as described.",good
9839,331,56,4.5,Great quality and value for money.,good
9840,170,341,1.0,Product didn't meet my expectations at all.,bad
9841,383,467,2.0,"Not as advertised, very disappointed.",bad
9842,422,286,2.5,"Avoid this product, it''s a complete letdown.",bad
9843,255,209,2.0,"Avoid this product, it''s a complete letdown.",bad
9844,127,28,4.5,Couldn't be happier with my purchase.,good
9845,207,398,4.5,Excellent product! Highly recommended.,good
9846,92,490,4.0,Couldn't be happier with my purchase.,good
9847,246,108,4.0,"Delivered on time, and the product is perfect.",good
9848,421,437,1.0,"Waste of money, poor quality.",bad
9849,242,208,4.5,"Fantastic purchase, exceeded my expectations.",good
9850,350,267,3.5,"Quality product, exactly as described.",good
9851,446,165,2.5,"Cheaply made, fell apart after a short time.",bad
9852,193,395,1.5,"Avoid this product, it''s a complete letdown.",bad
9853,37,196,2.5,"Waste of money, poor quality.",bad
9854,160,406,1.0,"Cheaply made, fell apart after a short time.",bad
9855,246,169,3.0,"Waste of money, poor quality.",bad
9856,191,154,3.5,"Top-notch quality, worth every penny.",good
9857,162,442,3.5,Impressed with the features and performance.,good
9858,499,198,4.0,Impressed with the features and performance.,good
9859,290,414,1.0,"Product arrived damaged, no response from customer service.",bad
9860,23,90,3.5,"Delivered on time, and the product is perfect.",good
9861,244,352,4.5,"Delivered on time, and the product is perfect.",good
9862,316,355,1.0,"Waste of money, poor quality.",bad
9863,59,148,2.5,Overpriced for the low quality.,bad
9864,238,391,4.0,Great quality and value for money.,good
9865,182,32,1.5,"False advertising, don''t trust the product description.",bad
9866,118,209,1.5,"Cheaply made, fell apart after a short time.",bad
9867,166,55,2.0,Overpriced for the low quality.,bad
9868,293,82,3.5,Great quality and value for money.,good
9869,490,226,4.0,"Delivered on time, and the product is perfect.",good
9870,23,115,4.5,"Fantastic purchase, exceeded my expectations.",good
9871,440,492,3.5,"Quality product, exactly as described.",good
9872,235,440,3.5,"Delivered on time, and the product is perfect.",good
9873,373,165,1.5,"False advertising, don''t trust the product description.",bad
9874,379,456,3.5,Great quality and value for money.,good
9875,402,398,1.0,"Waste of money, poor quality.",bad
9876,347,453,4.0,Great quality and value for money.,good
9877,169,151,1.5,"Product arrived damaged, no response from customer service.",bad
9878,458,55,4.5,"Quality product, exactly as described.",good
9879,375,273,4.5,"Quality product, exactly as described.",good
9880,34,257,2.0,"Product arrived damaged, no response from customer service.",bad
9881,275,357,4.0,Great quality and value for money.,good
9882,351,34,3.5,"Quality product, exactly as described.",good
9883,288,412,4.5,"Delivered on time, and the product is perfect.",good
9884,490,435,1.0,"Not as advertised, very disappointed.",bad
9885,363,371,1.5,"Product arrived damaged, no response from customer service.",bad
9886,270,179,4.5,Excellent product! Highly recommended.,good
9887,7,329,2.5,"Cheaply made, fell apart after a short time.",bad
9888,181,60,2.0,"Terrible product, do not buy!",bad
9889,253,205,3.5,"Quality product, exactly as described.",good
9890,10,493,2.5,"False advertising, don''t trust the product description.",bad
9891,48,221,3.0,"Terrible product, do not buy!",bad
9892,22,362,2.0,"Terrible product, do not buy!",bad
9893,46,27,4.0,"Outstanding product, I''m a happy customer.",good
9894,139,188,4.0,"Quality product, exactly as described.",good
9895,496,271,4.5,"Delivered on time, and the product is perfect.",good
9896,141,306,3.5,Very satisfied with the product. Will buy again.,good
9897,357,445,4.5,"Delivered on time, and the product is perfect.",good
9898,273,176,4.0,"Top-notch quality, worth every penny.",good
9899,60,163,1.0,"Product arrived damaged, no response from customer service.",bad
9900,430,478,4.5,Very satisfied with the product. Will buy again.,good
9901,266,190,1.0,Product didn't meet my expectations at all.,bad
9902,205,45,3.5,Great quality and value for money.,good
9903,351,479,1.5,"Waste of money, poor quality.",bad
9904,118,445,3.5,Impressed with the features and performance.,good
9905,405,410,1.0,"False advertising, don''t trust the product description.",bad
9906,127,136,4.0,Couldn't be happier with my purchase.,good
9907,324,452,3.5,"Outstanding product, I''m a happy customer.",good
9908,145,42,2.0,Overpriced for the low quality.,bad
9909,75,487,1.0,"Terrible product, do not buy!",bad
9910,449,231,3.0,Overpriced for the low quality.,bad
9911,207,210,1.5,"False advertising, don''t trust the product description.",bad
9912,231,467,1.5,"Very dissatisfied, regretting my purchase.",bad
9913,235,214,2.5,"Very dissatisfied, regretting my purchase.",bad
9914,186,69,4.0,"Outstanding product, I''m a happy customer.",good
9915,185,112,3.5,"Outstanding product, I''m a happy customer.",good
9916,347,131,2.5,Overpriced for the low quality.,bad
9917,353,466,1.0,"False advertising, don''t trust the product description.",bad
9918,302,337,4.0,Excellent product! Highly recommended.,good
9919,270,354,2.0,"Avoid this product, it''s a complete letdown.",bad
9920,180,162,4.5,"Delivered on time, and the product is perfect.",good
9921,351,45,1.0,"Avoid this product, it''s a complete letdown.",bad
9922,432,385,1.5,"Avoid this product, it''s a complete letdown.",bad
9923,435,139,3.5,Excellent product! Highly recommended.,good
9924,212,1,3.0,"Terrible product, do not buy!",bad
9925,370,147,2.5,"Terrible product, do not buy!",bad
9926,145,450,2.0,"Avoid this product, it''s a complete letdown.",bad
9927,20,314,4.5,"Fantastic purchase, exceeded my expectations.",good
9928,187,316,4.5,Couldn't be happier with my purchase.,good
9929,261,145,1.5,"Product arrived damaged, no response from customer service.",bad
9930,364,333,4.5,Excellent product! Highly recommended.,good
9931,6,237,3.5,"Fantastic purchase, exceeded my expectations.",good
9932,9,228,3.5,Couldn't be happier with my purchase.,good
9933,235,443,3.5,Great quality and value for money.,good
9934,150,194,3.5,"Delivered on time, and the product is perfect.",good
9935,71,468,3.0,"Waste of money, poor quality.",bad
9936,126,158,3.5,Great quality and value for money.,good
9937,420,460,1.5,"Product arrived damaged, no response from customer service.",bad
9938,88,211,2.0,"Product arrived damaged, no response from customer service.",bad
9939,257,104,4.5,"Delivered on time, and the product is perfect.",good
9940,239,436,3.5,Couldn't be happier with my purchase.,good
9941,249,125,4.0,Great quality and value for money.,good
9942,441,65,2.0,"Product arrived damaged, no response from customer service.",bad
9943,302,473,4.0,Impressed with the features and performance.,good
9944,130,111,3.5,Great quality and value for money.,good
9945,324,275,4.5,"Quality product, exactly as described.",good
9946,352,115,4.5,Impressed with the features and performance.,good
9947,108,297,2.0,"False advertising, don''t trust the product description.",bad
9948,30,310,3.5,"Quality product, exactly as described.",good
9949,321,275,1.5,"Product arrived damaged, no response from customer service.",bad
9950,156,171,1.0,Product didn't meet my expectations at all.,bad
9951,360,151,2.5,"Terrible product, do not buy!",bad
9952,482,205,4.0,"Outstanding product, I''m a happy customer.",good
9953,177,29,4.5,"Fantastic purchase, exceeded my expectations.",good
9954,317,39,4.0,Impressed with the features and performance.,good
9955,139,332,3.0,Product didn't meet my expectations at all.,bad
9956,178,86,4.0,Great quality and value for money.,good
9957,101,394,4.0,Excellent product! Highly recommended.,good
9958,237,119,1.5,Product didn't meet my expectations at all.,bad
9959,139,5,2.0,"Product arrived damaged, no response from customer service.",bad
9960,236,403,4.5,"Quality product, exactly as described.",good
9961,89,415,4.0,"Top-notch quality, worth every penny.",good
9962,382,84,4.5,Very satisfied with the product. Will buy again.,good
9963,337,362,1.5,"Very dissatisfied, regretting my purchase.",bad
9964,14,397,3.0,Overpriced for the low quality.,bad
9965,116,25,4.5,Couldn't be happier with my purchase.,good
9966,322,19,3.5,Impressed with the features and performance.,good
9967,150,342,4.5,"Quality product, exactly as described.",good
9968,277,422,3.5,Very satisfied with the product. Will buy again.,good
9969,403,428,4.5,Impressed with the features and performance.,good
9970,88,95,3.5,Very satisfied with the product. Will buy again.,good
9971,84,5,4.5,"Outstanding product, I''m a happy customer.",good
9972,221,348,3.5,Very satisfied with the product. Will buy again.,good
9973,457,330,1.0,"Avoid this product, it''s a complete letdown.",bad
9974,452,224,4.0,"Outstanding product, I''m a happy customer.",good
9975,377,486,4.0,Excellent product! Highly recommended.,good
9976,76,389,3.5,"Top-notch quality, worth every penny.",good
9977,289,204,4.5,"Fantastic purchase, exceeded my expectations.",good
9978,341,26,1.5,"Avoid this product, it''s a complete letdown.",bad
9979,114,60,2.5,"Very dissatisfied, regretting my purchase.",bad
9980,245,323,3.0,"Terrible product, do not buy!",bad
9981,73,83,4.5,"Fantastic purchase, exceeded my expectations.",good
9982,171,387,4.0,Couldn't be happier with my purchase.,good
9983,156,462,3.5,Very satisfied with the product. Will buy again.,good
9984,214,225,4.5,Couldn't be happier with my purchase.,good
9985,1,325,2.5,Product didn't meet my expectations at all.,bad
9986,103,284,4.5,"Delivered on time, and the product is perfect.",good
9987,420,237,3.5,"Top-notch quality, worth every penny.",good
9988,144,371,1.0,"False advertising, don''t trust the product description.",bad
9989,196,387,4.5,"Top-notch quality, worth every penny.",good
9990,312,92,4.0,Couldn't be happier with my purchase.,good
9991,92,181,4.0,Very satisfied with the product. Will buy again.,good
9992,313,42,2.5,Overpriced for the low quality.,bad
9993,477,492,1.5,"False advertising, don''t trust the product description.",bad
9994,215,429,3.5,Very satisfied with the product. Will buy again.,good
9995,20,32,4.0,"Fantastic purchase, exceeded my expectations.",good
9996,52,352,4.0,Excellent product! Highly recommended.,good
9997,402,37,3.0,"Not as advertised, very disappointed.",bad
9998,45,378,2.5,"Terrible product, do not buy!",bad
9999,154,47,2.5,"Not as advertised, very disappointed.",bad
10000,139,128,2.0,"Terrible product, do not buy!",bad
10001,348,37,4.5,"Fantastic purchase, exceeded my expectations.",good
10002,164,410,2.0,"Not as advertised, very disappointed.",bad
10003,449,449,3.5,"Top-notch quality, worth every penny.",good
10004,472,403,2.0,"Avoid this product, it''s a complete letdown.",bad
10005,81,368,1.0,"False advertising, don''t trust the product description.",bad
10006,28,3,3.5,"Top-notch quality, worth every penny.",good
10007,119,489,3.5,"Delivered on time, and the product is perfect.",good
10008,95,11,3.0,"False advertising, don''t trust the product description.",bad
10009,143,437,4.5,"Delivered on time, and the product is perfect.",good
10010,248,383,3.5,Great quality and value for money.,good
10011,41,281,1.5,"Not as advertised, very disappointed.",bad
10012,249,121,2.0,"Cheaply made, fell apart after a short time.",bad
10013,108,460,2.0,Product didn't meet my expectations at all.,bad
10014,490,193,2.5,"Waste of money, poor quality.",bad
10015,7,5,3.5,"Outstanding product, I''m a happy customer.",good
10016,357,84,2.0,"Very dissatisfied, regretting my purchase.",bad
10017,223,261,4.5,Excellent product! Highly recommended.,good
10018,320,212,4.0,Impressed with the features and performance.,good
10019,28,246,3.5,"Fantastic purchase, exceeded my expectations.",good
10020,261,241,1.0,"Waste of money, poor quality.",bad
10021,25,282,4.0,Impressed with the features and performance.,good
10022,327,94,4.5,"Outstanding product, I''m a happy customer.",good
10023,54,66,4.0,"Fantastic purchase, exceeded my expectations.",good
10024,431,216,4.0,Very satisfied with the product. Will buy again.,good
10025,149,287,1.5,"Product arrived damaged, no response from customer service.",bad
10026,392,436,4.0,Excellent product! Highly recommended.,good
10027,317,362,4.5,"Outstanding product, I''m a happy customer.",good
10028,303,484,2.5,"Very dissatisfied, regretting my purchase.",bad
10029,160,422,4.5,"Fantastic purchase, exceeded my expectations.",good
10030,150,315,4.5,"Delivered on time, and the product is perfect.",good
10031,187,464,4.0,"Outstanding product, I''m a happy customer.",good
10032,347,496,1.5,"Waste of money, poor quality.",bad
10033,112,15,3.5,"Outstanding product, I''m a happy customer.",good
10034,108,293,4.5,"Fantastic purchase, exceeded my expectations.",good
10035,66,27,4.5,"Outstanding product, I''m a happy customer.",good
10036,315,375,4.5,"Top-notch quality, worth every penny.",good
10037,449,229,1.5,"Terrible product, do not buy!",bad
10038,73,25,3.5,"Delivered on time, and the product is perfect.",good
10039,53,286,4.5,"Fantastic purchase, exceeded my expectations.",good
10040,365,133,4.5,Great quality and value for money.,good
10041,261,492,3.0,Overpriced for the low quality.,bad
10042,227,22,2.0,Overpriced for the low quality.,bad
10043,12,469,4.0,"Quality product, exactly as described.",good
10044,285,392,1.5,"Very dissatisfied, regretting my purchase.",bad
10045,239,126,3.5,"Top-notch quality, worth every penny.",good
10046,118,411,2.5,"Terrible product, do not buy!",bad
10047,93,334,3.0,"Cheaply made, fell apart after a short time.",bad
10048,16,494,3.0,"Terrible product, do not buy!",bad
10049,231,490,1.0,"Avoid this product, it''s a complete letdown.",bad
10050,356,129,2.5,"Product arrived damaged, no response from customer service.",bad
10051,303,497,2.0,"False advertising, don''t trust the product description.",bad
10052,460,148,1.5,"Avoid this product, it''s a complete letdown.",bad
10053,474,241,1.0,"Avoid this product, it''s a complete letdown.",bad
10054,472,437,4.0,Great quality and value for money.,good
10055,419,276,2.0,"Terrible product, do not buy!",bad
10056,363,287,4.0,Impressed with the features and performance.,good
10057,165,81,4.0,Great quality and value for money.,good
10058,14,269,2.5,"Waste of money, poor quality.",bad
10059,362,309,3.5,"Fantastic purchase, exceeded my expectations.",good
10060,455,334,3.0,"Waste of money, poor quality.",bad
10061,237,145,3.0,Product didn't meet my expectations at all.,bad
10062,269,232,4.5,"Delivered on time, and the product is perfect.",good
10063,341,205,4.5,Couldn't be happier with my purchase.,good
10064,380,451,1.0,Overpriced for the low quality.,bad
10065,37,140,2.0,"Cheaply made, fell apart after a short time.",bad
10066,410,116,2.0,"Avoid this product, it''s a complete letdown.",bad
10067,445,394,4.0,Impressed with the features and performance.,good
10068,82,465,2.5,"False advertising, don''t trust the product description.",bad
10069,277,34,4.5,Couldn't be happier with my purchase.,good
10070,447,147,2.0,"Very dissatisfied, regretting my purchase.",bad
10071,445,164,3.0,Overpriced for the low quality.,bad
10072,179,173,2.0,Product didn't meet my expectations at all.,bad
10073,440,58,3.5,Excellent product! Highly recommended.,good
10074,500,366,3.5,"Delivered on time, and the product is perfect.",good
10075,485,149,2.5,"False advertising, don''t trust the product description.",bad
10076,131,67,4.5,"Delivered on time, and the product is perfect.",good
10077,80,287,3.5,"Top-notch quality, worth every penny.",good
10078,429,128,3.5,"Top-notch quality, worth every penny.",good
10079,478,296,1.5,"Not as advertised, very disappointed.",bad
10080,263,19,1.5,Product didn't meet my expectations at all.,bad
10081,37,131,3.0,"False advertising, don''t trust the product description.",bad
10082,203,370,4.5,"Delivered on time, and the product is perfect.",good
10083,311,409,4.0,"Outstanding product, I''m a happy customer.",good
10084,441,128,3.5,Very satisfied with the product. Will buy again.,good
10085,252,301,4.0,"Outstanding product, I''m a happy customer.",good
10086,16,476,4.5,"Fantastic purchase, exceeded my expectations.",good
10087,469,227,2.5,Product didn't meet my expectations at all.,bad
10088,254,352,4.0,"Top-notch quality, worth every penny.",good
10089,369,228,4.5,Great quality and value for money.,good
10090,270,124,1.0,"False advertising, don''t trust the product description.",bad
10091,318,25,4.0,Couldn't be happier with my purchase.,good
10092,146,161,1.0,"Product arrived damaged, no response from customer service.",bad
10093,448,420,4.5,"Top-notch quality, worth every penny.",good
10094,388,322,4.0,Very satisfied with the product. Will buy again.,good
10095,192,470,4.0,"Quality product, exactly as described.",good
10096,242,161,2.0,"Terrible product, do not buy!",bad
10097,274,335,1.0,"Very dissatisfied, regretting my purchase.",bad
10098,344,225,2.0,"Very dissatisfied, regretting my purchase.",bad
10099,129,9,1.0,"Avoid this product, it''s a complete letdown.",bad
10100,204,283,4.5,Very satisfied with the product. Will buy again.,good
10101,75,177,1.0,"Cheaply made, fell apart after a short time.",bad
10102,154,90,2.5,"Avoid this product, it''s a complete letdown.",bad
10103,52,363,4.0,Great quality and value for money.,good
10104,102,381,1.5,"Terrible product, do not buy!",bad
10105,460,46,2.5,Overpriced for the low quality.,bad
10106,437,58,4.5,Excellent product! Highly recommended.,good
10107,341,210,2.0,Overpriced for the low quality.,bad
10108,176,444,3.0,"Not as advertised, very disappointed.",bad
10109,222,300,2.5,"Avoid this product, it''s a complete letdown.",bad
10110,456,466,1.0,"Not as advertised, very disappointed.",bad
10111,324,302,3.5,Excellent product! Highly recommended.,good
10112,347,328,4.0,Couldn't be happier with my purchase.,good
10113,351,184,4.5,Great quality and value for money.,good
10114,468,111,4.0,"Top-notch quality, worth every penny.",good
10115,477,478,1.5,"Very dissatisfied, regretting my purchase.",bad
10116,28,344,4.0,Great quality and value for money.,good
10117,20,199,4.0,"Delivered on time, and the product is perfect.",good
10118,76,157,3.5,"Top-notch quality, worth every penny.",good
10119,260,70,3.5,"Quality product, exactly as described.",good
10120,88,173,2.0,Overpriced for the low quality.,bad
10121,348,278,2.0,"Cheaply made, fell apart after a short time.",bad
10122,75,1,3.0,"Cheaply made, fell apart after a short time.",bad
10123,263,40,4.5,Excellent product! Highly recommended.,good
10124,277,437,3.5,"Top-notch quality, worth every penny.",good
10125,100,468,4.5,Impressed with the features and performance.,good
10126,380,398,1.5,"Waste of money, poor quality.",bad
10127,21,97,1.5,"False advertising, don''t trust the product description.",bad
10128,348,93,1.5,"False advertising, don''t trust the product description.",bad
10129,64,365,2.0,"Cheaply made, fell apart after a short time.",bad
10130,291,2,2.5,"Very dissatisfied, regretting my purchase.",bad
10131,240,497,3.5,Impressed with the features and performance.,good
10132,29,462,1.5,"Very dissatisfied, regretting my purchase.",bad
10133,158,333,1.0,"Waste of money, poor quality.",bad
10134,186,192,4.0,"Top-notch quality, worth every penny.",good
10135,314,167,4.5,"Top-notch quality, worth every penny.",good
10136,468,3,3.5,"Fantastic purchase, exceeded my expectations.",good
10137,450,494,2.0,"Waste of money, poor quality.",bad
10138,121,291,1.0,"Very dissatisfied, regretting my purchase.",bad
10139,55,194,1.5,"False advertising, don''t trust the product description.",bad
10140,410,498,2.0,"Avoid this product, it''s a complete letdown.",bad
10141,398,5,2.0,"Very dissatisfied, regretting my purchase.",bad
10142,177,61,3.0,"Terrible product, do not buy!",bad
10143,360,444,2.0,"Product arrived damaged, no response from customer service.",bad
10144,198,231,3.0,"False advertising, don''t trust the product description.",bad
10145,224,274,1.0,"Not as advertised, very disappointed.",bad
10146,395,283,3.0,"Very dissatisfied, regretting my purchase.",bad
10147,480,245,1.0,"Avoid this product, it''s a complete letdown.",bad
10148,118,438,1.5,"Not as advertised, very disappointed.",bad
10149,149,139,2.0,"Terrible product, do not buy!",bad
10150,329,499,3.5,"Quality product, exactly as described.",good
10151,181,251,1.0,Product didn't meet my expectations at all.,bad
10152,491,304,4.0,Couldn't be happier with my purchase.,good
10153,437,318,2.0,Overpriced for the low quality.,bad
10154,488,289,4.0,Couldn't be happier with my purchase.,good
